Customer_ID,Customer_Name,Segment,City,Region
CUST-844,MRS. OLIVIA PETERSON,Corporate,Ahmedabad,West
CUST-845,MRS. JESSICA WOOD,Consumer,Chennai,North
CUST-846,MRS. ELIZABETH THOMPSON,Consumer,Hyderabad,South
CUST-847,MRS. CHLOE RIVERA,Corporate,Bangalore,North
CUST-848,MR. LUCAS SCOTT,Corporate,Ahmedabad,North
CUST-849,MR. NATHANIEL JAMES,Home Office,Mumbai,East
CUST-850,MS. JESSICA PETERSON,Consumer,Hyderabad,North
CUST-851,MS. KAITLYN ADAMS,Consumer,Ahmedabad,East
CUST-852,MS. JILLIAN GARCIA,Consumer,Pune,West
CUST-853,MR. DALTON BENNETT,Corporate,Ahmedabad,East
CUST-854,MS. FAITH PATTERSON,Home Office,Hyderabad,South
CUST-855,MR. RYAN ZHANG,Consumer,Kolkata,East
CUST-856,MR. ADRIAN BELL,Consumer,Mumbai,South
CUST-857,MR. JONATHAN BROWN,Home Office,Chennai,North
CUST-858,MRS. MADISON WHITE,Home Office,Hyderabad,East
CUST-859,MRS. ALEXIS DIAZ,Consumer,Pune,South
CUST-860,MRS. CHRISTINE NARA,Corporate,Kolkata,West
CUST-861,MR. EDGAR SAI,Corporate,Kolkata,North
CUST-862,MRS. MELISSA SANCHEZ,Corporate,Ahmedabad,North
CUST-863,MR. RICHARD MITCHELL,Consumer,Mumbai,North
CUST-864,MR. PATRICK STEWART,Home Office,Bangalore,North
CUST-865,MRS. HANNAH ANDERSON,Corporate,Hyderabad,West
CUST-866,MRS. LATOYA SHEN,Consumer,Mumbai,North
CUST-867,MR. KURT SHARMA,Home Office,Bangalore,East
CUST-868,MRS. KATELYN PARKER,Corporate,Ahmedabad,South
CUST-869,MR. JOSEPH WHITE,Corporate,Mumbai,South
CUST-870,MR. AARON ROSS,Home Office,Kolkata,East
CUST-871,MR. BLAKE PATTERSON,Home Office,Mumbai,South
CUST-872,MRS. WHITNEY LOPEZ,Home Office,Kolkata,South
CUST-873,MRS. JAMIE LIANG,Consumer,Pune,North
CUST-874,MR. JULIO ORTEGA,Home Office,Ahmedabad,East
CUST-875,MR. ORLANDO CARLSON,Home Office,Ahmedabad,West
CUST-876,MRS. ANN GONZALEZ,Consumer,Bangalore,West
CUST-877,MR. DUSTIN CHANDER,Corporate,Chennai,South
CUST-878,MR. FRANK CARLSON,Home Office,Ahmedabad,East
CUST-879,MR. ORLANDO ASHE,Home Office,Delhi,West
CUST-880,MRS. ANGELA HENDERSON,Corporate,Delhi,East
CUST-881,MRS. BRENDA PEREZ,Home Office,Bangalore,West
CUST-882,MR. BYRON CARLSON,Corporate,Pune,West
CUST-883,MRS. STACY ALVAREZ,Corporate,Mumbai,West
CUST-884,MR. DREW PAL,Corporate,Chennai,South
CUST-885,MRS. KATE RAJI,Home Office,Delhi,North
CUST-886,MRS. KAYLEE COOK,Home Office,Mumbai,South
CUST-887,MR. ISAIAH RAMIREZ,Corporate,Delhi,East
CUST-888,MRS. GABRIELLA SANDERS,Consumer,Chennai,West
CUST-889,MRS. SARAH GARCIA,Home Office,Delhi,East
CUST-890,MR. RAFAEL TANG,Corporate,Delhi,South
CUST-891,MRS. NICHOLE SHE,Home Office,Ahmedabad,North
CUST-892,MRS. JACLYN ZHENG,Home Office,Ahmedabad,East
CUST-893,MRS. RACHAEL KAPOOR,Corporate,Delhi,West
CUST-894,MRS. RACHAEL SAI,Consumer,Hyderabad,South
CUST-895,MRS. REBECCA ROBINSON,Home Office,Delhi,West
CUST-896,MS. MEAGAN RANA,Consumer,Pune,North
CUST-897,MR. PHILIP CARLSON,Corporate,Delhi,North
CUST-898,MR. JOE RANA,Home Office,Kolkata,North
CUST-899,MR. ROY SANZ,Corporate,Mumbai,South
CUST-900,MRS. KAYLEE HILL,Consumer,Kolkata,East
CUST-901,MR. WARREN ANDERSEN,Home Office,Hyderabad,South
CUST-902,MRS. ADRIENNE GOMEZ,Consumer,Chennai,North
CUST-903,MR. GILBERT ZHU,Home Office,Ahmedabad,East
CUST-904,MR. JAMES DAVIS,Consumer,Mumbai,West
CUST-905,MS. SARAH BRYANT,Consumer,Ahmedabad,North
CUST-906,MR. IAN LONG,Consumer,Delhi,East
CUST-907,MS. ASHLEE JAI,Consumer,Delhi,South
CUST-908,MR. EDUARDO FOSTER,Home Office,Pune,East
CUST-909,MS. NICOLE MURPHY,Home Office,Ahmedabad,East
CUST-910,MRS. VIRGINIA GONZALEZ,Home Office,Chennai,North
CUST-911,MRS. JACLYN NARA,Consumer,Ahmedabad,West
CUST-912,MR. MARCUS ADAMS,Home Office,Kolkata,South
CUST-913,MS. ELIZABETH COLEMAN,Corporate,Chennai,East
CUST-914,MR. MATHEW RUBIO,Home Office,Mumbai,West
CUST-915,MR. JUSTIN SHAN,Home Office,Kolkata,South
CUST-916,MS. JESSICA TAYLOR,Corporate,Chennai,South
CUST-917,MR. HUNTER CLARK,Consumer,Ahmedabad,South
CUST-918,MR. DEVIN PEREZ,Corporate,Ahmedabad,North
CUST-919,MR. SETH ALEXANDER,Home Office,Kolkata,North
CUST-920,MR. KEVIN WASHINGTON,Consumer,Mumbai,North
CUST-921,MR. TYLER MILLER,Home Office,Kolkata,North
CUST-922,MR. ADAM ROBERTS,Corporate,Pune,West
CUST-923,MR. GEORGE GONZALEZ,Corporate,Kolkata,South
CUST-924,MRS. DAWN HUANG,Consumer,Hyderabad,North
CUST-925,MRS. RACHAEL RODRIGUEZ,Consumer,Kolkata,South
CUST-926,MR. DENNIS HUANG,Home Office,Pune,North
CUST-927,MRS. BRANDY SAUNDERS,Home Office,Ahmedabad,West
CUST-928,MRS. JENNY ZHENG,Consumer,Pune,East
CUST-929,MRS. TASHA XU,Home Office,Delhi,North
CUST-930,MS. JULIA BROOKS,Home Office,Bangalore,South
CUST-931,MS. JORDAN CARTER,Consumer,Kolkata,East
CUST-932,MRS. LACEY HUANG,Home Office,Ahmedabad,North
CUST-933,MR. DOROTHY ROBINSON,Consumer,Delhi,West
CUST-934,MS. COURTNEY WRIGHT,Consumer,Pune,East
CUST-935,MR. JOSEPH GARCIA,Consumer,Chennai,North
CUST-936,MR. GABRIEL GREEN,Corporate,Mumbai,West
CUST-937,MS. ALEXANDRIA SANDBERG,Home Office,Ahmedabad,West
CUST-938,MS. COURTNEY HERNANDEZ,Home Office,Chennai,South
CUST-939,MR. DYLAN LAL,Corporate,Kolkata,North
CUST-940,MS. ELIZABETH DAVIS,Consumer,Ahmedabad,South
CUST-941,MS. ANA GRIFFIN,Consumer,Hyderabad,West
CUST-942,MS. ANNE ALVAREZ,Home Office,Kolkata,East
CUST-943,MS. ALEXANDRA ROBERTS,Corporate,Ahmedabad,West
CUST-944,MR. SHARON SALAVARIA,Corporate,Pune,North
CUST-945,MRS. KATIE SHE,Home Office,Mumbai,West
CUST-946,MR. RAFAEL BLACK,Home Office,Mumbai,South
CUST-947,MRS. LATASHA MUNOZ,Home Office,Chennai,South
CUST-948,MS. KELSEY BECKER,Consumer,Chennai,West
CUST-949,MR. RANDY XU,Home Office,Mumbai,East
CUST-950,MS. BAILEY COLLINS,Corporate,Pune,East
CUST-951,MS. AMANDA ADAMS,Consumer,Pune,North
CUST-952,MS. KATHERINE WILLIAMS,Home Office,Hyderabad,South
CUST-953,MS. CAROLINE BARNES,Consumer,Kolkata,North
CUST-954,MR. RANDY SUN,Consumer,Ahmedabad,South
CUST-955,MS. DESTINY GARCIA,Home Office,Delhi,West
CUST-956,MRS. AUDREY RAMOS,Home Office,Pune,South
CUST-957,MS. BONNIE JAI,Corporate,Mumbai,North
CUST-958,MR. JACKSON WASHINGTON,Corporate,Kolkata,South
CUST-959,MR. CHRISTOPHER JOHNSON,Corporate,Mumbai,West
CUST-960,MRS. KIMBERLY RICHARDSON,Consumer,Pune,South
CUST-961,MRS. ALEXANDRIA HOWARD,Home Office,Bangalore,North
CUST-962,MRS. ALEXANDRA FOSTER,Consumer,Delhi,West
CUST-963,MRS. CHERYL ORTEGA,Corporate,Ahmedabad,South
CUST-964,MR. ALEX CAMPBELL,Consumer,Bangalore,West
CUST-965,MRS. MELANIE HUGHES,Consumer,Ahmedabad,North
CUST-966,MR. MAX ALVAREZ,Consumer,Kolkata,West
CUST-967,MRS. DIANE VAZQUEZ,Consumer,Mumbai,East
CUST-968,MRS. KATHRYN CHAPMAN,Home Office,Hyderabad,West
CUST-969,MRS. KARA ANAND,Consumer,Ahmedabad,North
CUST-970,MRS. JOANNA VAZQUEZ,Consumer,Mumbai,East
CUST-971,MR. FREDERICK MARTINEZ,Corporate,Hyderabad,West
CUST-972,MRS. TONYA CHANDE,Consumer,Chennai,South
CUST-973,MRS. ROSA WANG,Home Office,Mumbai,South
CUST-974,MS. LEAH HU,Consumer,Ahmedabad,West
CUST-975,MR. KELVIN CARSON,Corporate,Mumbai,South
CUST-976,MRS. VERONICA SRINI,Home Office,Kolkata,East
CUST-977,MRS. KRISTINA KAPOOR,Consumer,Chennai,North
CUST-978,MRS. DONNA SHARMA,Home Office,Kolkata,East
CUST-979,MR. JOHNNY SHAN,Corporate,Hyderabad,North
CUST-980,MS. ASHLEY RUSSELL,Corporate,Mumbai,North
CUST-981,MRS. SHANNON YANG,Corporate,Delhi,South
CUST-982,MS. ADRIANA LOPEZ,Consumer,Delhi,North
CUST-983,MS. AUDREY MUNOZ,Consumer,Mumbai,East
CUST-984,MR. JARROD SURI,Consumer,Pune,West
CUST-985,MR. GILBERT SHEN,Corporate,Chennai,South
CUST-986,MR. RICHARD BLUE,Consumer,Delhi,East
CUST-987,MRS. SHANNON SUN,Home Office,Mumbai,East
CUST-988,MRS. SHARON YUAN,Home Office,Pune,North
CUST-989,MRS. ANN MARTINEZ,Home Office,Mumbai,North
CUST-990,MR. MAX SERRANO,Corporate,Ahmedabad,East
CUST-991,MRS. MORGAN JOHNSON,Home Office,Bangalore,West
CUST-992,MRS. MONICA SCHMIDT,Home Office,Delhi,South
CUST-993,MRS. KAYLA LEWIS,Corporate,Hyderabad,West
CUST-994,MR. DEVIN SANDERS,Consumer,Delhi,South
CUST-995,MR. JACOB WHITE,Consumer,Hyderabad,East
CUST-996,MS. MEREDITH SERRANO,Consumer,Hyderabad,South
CUST-997,MR. DAVID SIMMONS,Corporate,Kolkata,East
CUST-998,MR. DEVIN HENDERSON,Home Office,Ahmedabad,South
CUST-999,MS. GABRIELLE COX,Consumer,Ahmedabad,South
CUST-1000,MS. OLIVIA ROGERS,Home Office,Ahmedabad,North
